method,parameter,estimate,se,time,sim,true,pct_diff
secr_joint,sigma.(Intercept),4.075543580298946,0.06783864493978649,63.719999999999345,23,4.05,0.6307056863937418
secr_joint,sigma.x.s,-0.21918007042723697,0.04621614753982605,63.719999999999345,23,-0.23,-4.704317205549147
secr_glm,g0,0.6951218346102357,0.47995488007486364,27.110000000000582,23,0.8,-13.109770673720543
secr_glm,sigma.(Intercept),4.076513974487725,0.06797122354377025,27.110000000000582,23,4.05,0.6546660367339444
secr_glm,sigma.x.s,-0.21863123889399716,0.046256932696304834,27.110000000000582,23,-0.23,-4.9429396113055875
secr_glm,D.(Intercept),1.1072539592886017,0.061350312692361644,27.110000000000582,23,1.0986122886681098,0.7865987582360432
secr_glm,D.x.s,0.5408830812067329,0.06476677371127514,27.110000000000582,23,0.5,8.17661624134658
secr_joint,D.(Intercept),1.0200549335289033,0.08752100443811028,68.78999999999996,24,1.0986122886681098,-7.150598618776111
secr_joint,D.x.s,0.5310136175829888,0.09487817326743499,68.78999999999996,24,0.5,6.2027235165977634
secr_joint,g0,0.680839956738457,0.3291109515573976,68.78999999999996,24,0.8,-14.895005407692882
secr_joint,sigma.(Intercept),4.19045551494364,0.06084982780347818,68.78999999999996,24,4.05,3.4680374060158012
secr_joint,sigma.x.s,-0.2930339522786739,0.04562308061434292,68.78999999999996,24,-0.23,27.406066208119086
secr_glm,g0,0.680962097282018,0.32924315382549124,33.57999999999993,24,0.8,-14.879737839747762
secr_glm,sigma.(Intercept),4.190146896403112,0.060844775944545286,33.57999999999993,24,4.05,3.460417195138575
secr_glm,sigma.x.s,-0.29298325089833344,0.04558833100642647,33.57999999999993,24,-0.23,27.384022129710182
secr_glm,D.(Intercept),1.0203892830539816,0.05892168282232304,33.57999999999993,24,1.0986122886681098,-7.120164813463081
secr_glm,D.x.s,0.5309189850033103,0.06242192262064773,33.57999999999993,24,0.5,6.18379700066205
secr_joint,D.(Intercept),0.9495251341030113,0.08399623071730532,68.80000000000018,25,1.0986122886681098,-13.570497627133099
secr_joint,D.x.s,0.4987222368996646,0.09149702540946719,68.80000000000018,25,0.5,-0.2555526200670788
secr_joint,g0,0.9321446490112322,1.7165221225178606,68.80000000000018,25,0.8,16.518081126404017
secr_joint,sigma.(Intercept),3.9815929986453527,0.05730883941035124,68.80000000000018,25,4.05,-1.68906176184314
secr_joint,sigma.x.s,-0.23406211344040218,0.04234745080393864,68.80000000000018,25,-0.23,1.766136278435724
secr_glm,g0,0.9320609932083701,1.71425049000235,43.64000000000033,25,0.8,16.507624151046258
secr_glm,sigma.(Intercept),3.9816808090509324,0.05732575068369856,43.64000000000033,25,4.05,-1.686893603680678
secr_glm,sigma.x.s,-0.23400403999374977,0.042354693221280666,43.64000000000033,25,-0.23,1.740886953804245
secr_glm,D.(Intercept),0.9494654280254915,0.0638976951709117,43.64000000000033,25,1.0986122886681098,-13.575932308515753
secr_glm,D.x.s,0.49864897884060205,0.06761166026141015,43.64000000000033,25,0.5,-0.2702042318795894
secr_joint,D.(Intercept),1.1741353501848775,0.08065945429003267,82,26,1.0986122886681098,6.874405310751368
secr_joint,D.x.s,0.5691923277069297,0.08438783929135149,82,26,0.5,13.838465541385947
secr_joint,g0,0.8106550993415721,0.6229072589156138,82,26,0.8,1.3318874176965063
secr_joint,sigma.(Intercept),4.013883127647995,0.05619332219587763,82,26,4.05,-0.891774625975424
