method,parameter,estimate,se,time,sim,true,pct_diff
secr_glm,D.(Intercept),1.0628646366497687,0.0599054069326011,35.830000000001746,26,1.0986122886681098,-3.2538915126900076
secr_glm,D.x.s,0.25696416421739937,0.06355787907626603,35.830000000001746,26,0.5,-48.60716715652013
secr_varprop,g0,0.7863922605649771,0.561570242304415,37.26000000000204,26,0.8,-1.7009674293778643
secr_varprop,sigma.(Intercept),4.06450544212536,0.06041086004861359,37.26000000000204,26,4.05,0.35815906482370596
secr_varprop,sigma.x.s,-0.16052802657349555,0.04248874862401926,37.26000000000204,26,-0.23,-30.20520583761063
secr_varprop,D.(Intercept),1.061505727971995,0.07933096152702965,37.26000000000204,26,1.0986122886681098,-3.3775847110813273
secr_varprop,D.x.s,0.25735346221822625,0.08793929909930787,37.26000000000204,26,0.5,-48.52930755635475
secr_joint,D.(Intercept),0.9344453405303895,0.08580972069199433,103.12999999999738,27,1.0986122886681098,-14.94311959105666
secr_joint,D.x.s,0.5440539991434813,0.09321061015672741,103.12999999999738,27,0.5,8.810799828696258
secr_joint,g0,0.872743022109506,0.93670779290522,103.12999999999738,27,0.8,9.09287776368825
secr_joint,sigma.(Intercept),3.997741170786206,0.057197670360483954,103.12999999999738,27,4.05,-1.290341462068982
secr_joint,sigma.x.s,-0.2370502968445589,0.04265705271933174,103.12999999999738,27,-0.23,3.065346454156034
secr_glm,g0,0.872321008545977,0.9339644869860233,42.12999999999738,27,0.8,9.040126068247126
secr_glm,sigma.(Intercept),3.998145625208614,0.05724811693633263,42.12999999999738,27,4.05,-1.2803549331206419
secr_glm,sigma.x.s,-0.23676928103961015,0.04266530562128293,42.12999999999738,27,-0.23,2.9431656693957113
secr_glm,D.(Intercept),0.9342093089360101,0.0653322191280259,42.12999999999738,27,1.0986122886681098,-14.964604112649404
secr_glm,D.x.s,0.5436940910006139,0.0690208693925615,42.12999999999738,27,0.5,8.73881820012279
secr_varprop,g0,0.872321008545977,0.9339644869860233,43.5199999999968,27,0.8,9.040126068247126
secr_varprop,sigma.(Intercept),3.998145625208614,0.05724811693633263,43.5199999999968,27,4.05,-1.2803549331206419
secr_varprop,sigma.x.s,-0.23676928103961015,0.04266530562128293,43.5199999999968,27,-0.23,2.9431656693957113
secr_varprop,D.(Intercept),0.932641473472749,0.0858475063598155,43.5199999999968,27,1.0986122886681098,-15.107314646605099
secr_varprop,D.x.s,0.5440791047526885,0.0932170111369441,43.5199999999968,27,0.5,8.8158209505377
secr_joint,D.(Intercept),1.0627737799034698,0.07779042696599013,106.45999999999913,28,1.0986122886681098,-3.262161650138505
